DrugBank_ID,DrugBank_SMILES
DrugBank_1518,CC(=O)NC(CC1=CC(=C(C=C1)OP(=O)(O)O)C=O)C(=O)NC2CCCCN(C2=O)CC3=CC=C(C=C3)C4=CC=CC=C4
DrugBank_1519,CCCOP(=O)(O)OP(=O)(O)O
DrugBank_1520,C1(=C(C(=C(C(=C1C(=O)O)C(=O)O)C(=O)O)C(=O)O)C(=O)O)C(=O)O
DrugBank_1521,CC1=C(C(=NC(=N1)C)N)C[N+]2=CSC(=C2C)CCOP(=O)(O)OP(=O)(O)[O-]
DrugBank_1522,CC(C)CC(C(=O)NC(CC1=CC=CC=C1)C=O)NC(=O)C(C2CCN=C(N2)N)NC(=O)NC(CC3=CC=CC=C3)C(=O)O
DrugBank_1523,C(C(CSO)O)O
DrugBank_1524,C1=CN=CC=C1C2=NC(=NN2)C3=CC(=NC=C3)C#N
DrugBank_1525,CN(C)C(=NCCCC(C(=O)O)N)N
DrugBank_1526,C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)O)CO)O)O)O)O
DrugBank_1527,CC1=CC=C(C=C1)O
DrugBank_1528,CC1=CC=CC=C1CC(=O)NC2=CC(=C(C(=C2)C)S(=O)(=O)NCC(=O)O)C
DrugBank_1529,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)OCC4C(C(C(O4)N5C=NC6=C(N=CN=C65)N)O)O)O)O)N
DrugBank_1530,CN1C=C(C2=CC=CC=C21)CN(C)C(=O)C=CC3=CC4=C(NC(=O)CC4)N=C3
DrugBank_1531,C(C(C(CS)O)O)S
DrugBank_1532,C(C(C(=O)O)O)(C(=O)O)O
DrugBank_1533,C(CC(=O)NO)CP(=O)(O)O
DrugBank_1534,C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)O)CO)CO)O)O)O)O
DrugBank_1535,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)O)O)O)O)O)O)O
DrugBank_1536,CC=C(CCC(=O)O)N
DrugBank_1537,C1=NC(=C(N1C2C(C(C(O2)COP(=O)(O)O)O)O)N)C(=O)N
DrugBank_1538,CC(CCl)Cl
DrugBank_1539,C1=CC(=C(C=C1CC(=O)O)O)O
DrugBank_1540,C1=CC(=C(C=C1O)O)C=CC(=O)O
DrugBank_1541,C1=CC2=C(C=C1C(=[NH2+])N)NC(=[NH+]2)CC3=NC4=C(N3)C=C(C=C4)C(=[NH2+])N
DrugBank_1542,C1=NC2=C(N1)C(=NC(=N2)Br)Cl
DrugBank_1543,CCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC[N+](C)(C)C)O
DrugBank_1544,CC12CCC3C(C1CCC2=O)CC=C4C3(CCC(C4)O)C
DrugBank_1545,C(C(C(=O)O)OP(=O)(O)O)O
DrugBank_1546,C(C1=C(C(=C(C(=C1F)F)F)F)F)O
DrugBank_1547,CCOC(=O)C(CC1=CC=CC=C1)NC(=O)C2CSCCN2S(=O)(=O)C3=CC=C(C=C3)C
DrugBank_1548,C1C(C(C(C(O1)OP(=O)(O)OP(=O)(O)OCC2C(C(C(O2)N3C=CC(=O)NC3=O)O)O)O)O)O
DrugBank_1549,CNCCCCC(C(=O)O)N
DrugBank_1550,CC(C(CCCCCC(=O)O)N)N
DrugBank_1551,CC(=O)NC1C(CC(OC1C(C(CO)O)O)(CC=C)C(=O)O)O
DrugBank_1552,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OCC4C(C(C(O4)N5C=NC6=C(N=CN=C65)N)O)O)O)O)N
DrugBank_1553,CCCCCCCCCCCCCCCC[N+](C)(C)C
DrugBank_1554,C(C1C(C(C(C(O1)SC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)SC4C(OC(C(C4O)O)OC5C(OC(C(C5O)O)S)CO)CO)CO)CO)O)O)O)O
DrugBank_1555,C1=CC=C(C=C1)C(=O)NC(=CC2=CC=C(C=C2)OC3=CC=CC=C3Br)C(=O)O
DrugBank_1556,CC(C1=CC=CC=C1)C(CC(CN2CCN(CC2C(=O)NC(C)(C)C)CC3=CC4=C(C=C3)OCO4)O)C(=O)NC5C(CC6=CC=CC=C56)O
DrugBank_1557,CCC(C1=CC(=C(C(=C1)OC)OC)OC)C(=O)N2CCCCC2C(=O)OC(CCC3=CC(=C(C=C3)OC)OC)C4=CC(=CC=C4)OCC(=O)O
DrugBank_1558,CC(C(CO)N)O
DrugBank_1559,C1=CC=C(C=C1)C2=C(C(=CC=C2)C3=NC4=C(N3)C=C(C=C4)C(=N)N)O
DrugBank_1560,C1=CC=C(C(=C1)N)O
DrugBank_1561,C(C(C(C(=O)O)O)C(=O)O)C(=O)O
DrugBank_1562,CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CCCCCCCCCCCCCCC
DrugBank_1563,C1(C(C(C(C(C1OP(=O)(O)O)O)OP(=O)(O)O)OP(=O)(O)O)O)O
DrugBank_1564,CN(C)CC(CN1C2=C(C=C(C=C2)Br)C3=C1C=CC(=C3)Br)O
DrugBank_1565,C1=CC=C(C=C1)CN2C(C(C(C(N(C2=O)CC3=CC=CC=C3)COC4=CC=CC=C4)O)O)COC5=CC=CC=C5
DrugBank_1566,CC(C(=O)O)OP(=O)(O)O
DrugBank_1567,C1=CC=C2C=C(C(=CC2=C1)C(=O)O)NC(=O)C(=O)O
DrugBank_1568,C(C(C(=O)[O-])[NH3+])Cl
DrugBank_1569,CCCCCCCCCCCC(=O)NCCC[N+](C)(C)[O-]
DrugBank_1570,CC1=CC=C(C=C1)S(=O)(=O)NCC(=O)NC(CC2=CC(=CC=C2)C(=N)N)C(=O)OC
DrugBank_1571,C(COP(=O)(O)O)N
DrugBank_1572,CCC(C)C(C(=O)O)N
DrugBank_1573,CCCCC1=C([Se]C(=N1)N)CCC
DrugBank_1574,C1=CC=C(C(=C1)C2=C(C(=CC(=C2)C(CC(=O)[O-])C(=O)[O-])C3=NC4=C(N3)C=C(C=C4)C(=N)N)O)F
DrugBank_1575,CC1CCCN(C1)C(=O)C
DrugBank_1576,CC1(C2CCC1(C(=O)C2)C)C
DrugBank_1577,COC(=O)C1CCN(CC1)C(=O)C(CC2=CC(=CC=C2)C(=N)N)NS(=O)(=O)C3=CC4=CC=CC=C4C=C3
DrugBank_1578,CC(C)CC(C(=O)O)N
DrugBank_1579,CC(=CC(=O)N(CCCC1C(=O)NC(C(=O)N1)CCCN(C(=O)C=C(C)CCOC(=O)C(CCCN(C(=O)C=C(C)CCO)[O-])NC(=O)C)[O-])[O-])CCO.[Fe+3]
DrugBank_1580,C1=CC=C(C=C1)CNC(=O)C2=CC=C(C=C2)S(=O)(=O)N
DrugBank_1581,COCCOC
DrugBank_1582,C1=CC=C2C(=C1)C=CC=C2CC(=O)O
DrugBank_1583,C1=C(C=C(C(=C1I)OC2=CC(=C(C(=C2)I)O)I)I)CC(=O)O
DrugBank_1584,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)CSCCC(C(=O)O)N)O)O)N
DrugBank_1585,C1=C[N+](=CC(C1=O)C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O
DrugBank_1586,CN1C2=CC=CC=C2C(=C(C1=O)O)O
DrugBank_1587,CCC(C)C(C(=O)NS(=O)(=O)NCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O)N
DrugBank_1588,C(C(C(C(=O)O)O)O)OP(=O)(O)O
DrugBank_1589,C1=CC(=C(C=C1CC(C(=O)O)N)I)O
DrugBank_1590,C1=C(OC=C(C1=O)O)CO
DrugBank_1591,CC(C)C1=NC=CN=C1OC
DrugBank_1592,CC(C1=CC=CC=C1)NC2=NC=CC(=N2)C3=C(N=C(N3C)C4CCNCC4)C5=CC(=CC=C5)C(F)(F)F
DrugBank_1593,CC(=O)CC(=O)O
DrugBank_1594,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O)C(=S)N
DrugBank_1595,CCN(CC)CCS(=O)(=O)C1CCN2C1C(=O)OC(C(C=CC(=O)NCC=CC(=CC(CC(=O)CC3=NC(=CO3)C2=O)O)C)C)C(C)C
DrugBank_1596,C1=CC=C2C(=C1)C(=C3N2C4=CC=CC=C4C(=O)N3)CC(=O)O
DrugBank_1597,C1=CC=C2C=C(C=CC2=C1)CC(C(=O)O)N
DrugBank_1598,C1=CC=C2C(=C1)NC(=N2)CC3=NC4=C(N3)C=C(C=C4)C(=N)N
DrugBank_1599,CC1=CC(=O)OC2=C1C=CC(=C2)OC3(CC(C(C(O3)C(C(CO)O)O)NC(=O)C)O)C(=O)O
DrugBank_1600,C1CCC(C1)OC2=CC=CC(=C2O)C3=CC4=CC(=C(C=C4N3)Cl)C(=N)N
DrugBank_1601,CN1C=C(C2=C1C=CC(=C2)F)C3=C(C(=O)NC3=O)C4=CC(=CC=C4)NCC(CO)O
DrugBank_1602,CN(CCCC1CCCCC1)C(=O)C(CCC(=O)O)NC(=O)N(CC2=CC=C(C=C2)OP(=O)(O)O)CC(=O)O
DrugBank_1603,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OC4C(C(C(C(O4)CO)O)O)O)O)O)N
DrugBank_1604,C(C(=O)CO)O
DrugBank_1605,CC1=CC(=CC=C1)O
DrugBank_1606,CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSCCCCC(=O)NCCC4=CNC5=CC=CC=C54)O
DrugBank_1607,CN1C2=C(C(=O)N(C1=O)C)NC(=N2)N
DrugBank_1608,C(C(CO)OP(=O)(O)O)O
DrugBank_1609,CC1C2CCC(C2=CC3(C(CC(=C3C(C1O)OC4C(C(C(C(O4)COC(C)(C)C=C)O)OC(=O)C)O)C(C)COC(=O)C)O)C)COC
DrugBank_1610,C1=CC=C2C(=C1)C3=NNC4=CC=CC(=C43)C2=O
DrugBank_1611,CC(C)(CO)C(C(=O)NCCC(=O)O)O
DrugBank_1612,C1=CC(=CC=C1F)S(=O)(=O)N
DrugBank_1613,CC(=CCOP(=O)(O)OP(=O)(O)O)C
DrugBank_1614,CC(C(=O)O)N
DrugBank_1615,CC1=NC(=N)C(=C)C=N1
DrugBank_1616,C1C(C(C(C=C1CO)N)O)O
DrugBank_1617,C1C2C(C(C(O2)N3C=NC4=C(N=CN=C43)N)O)OP(=S)(O1)O
DrugBank_1618,COC1=C(C=C(C=C1)C(=O)NC2=C(C=NC=C2Cl)Cl)OC3CCCC3
DrugBank_1619,C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)OC3C(OC(C3O)N4C=NC5=C(N=CN=C54)N)CO)OP(=O)(O)O)O
DrugBank_1620,C1=CC(=CC(=C1)Cl)C2=C(C(=O)NC2=O)NC3=CC(=C(C=C3)Cl)C(=O)O
DrugBank_1621,C(C1C(=C(C2C(O1)NC3=C(N2)C(=O)NC(=N3)N)[S-])[S-])OP(=O)([O-])[O-].C(C1C(=C(C2C(O1)NC3=C(N2)C(=O)NC(=N3)N)[S-])[S-])OP(=O)([O-])[O-].[Mg+2].[W]
DrugBank_1622,B(C1=CC=CC=C1)(O)O
DrugBank_1623,C1=CC(=C(N=C1)C(=O)O)C(=O)O
DrugBank_1624,C(C(=O)O)[N+]1=C(C(=O)NC1(CN)O)O
DrugBank_1625,CCOP(=O)(O)OP(=O)(O)O
DrugBank_1626,CC(CCOP(=O)(O)OP(=O)(O)O)CO
DrugBank_1627,C1=CC(=C(C=C1[N+](=O)[O-])OS(=O)(=O)O)O
DrugBank_1628,CC1=CCC(CC1)N(C)C
DrugBank_1629,C[N+](C)(C)CCS
DrugBank_1630,C=CC(C(=O)[O-])[NH3+]
DrugBank_1631,CC(C)OP(=O)(O)OCC(C(=O)O)N
DrugBank_1632,CC(C)(C)C1=NN(C(=C1)NC(=O)NC2=CC=C(C=C2)Cl)C3=CC=CC=C3
DrugBank_1633,C(C(C(=O)O)N)S[As]O
DrugBank_1634,CC1=CC=C(C=C1)C2=NN(C3=NC=NC(=C23)N)C(C)(C)C
DrugBank_1635,CC(C=CC(=O)C=O)NC(=O)C(CC1=CC=CC=C1)NC(=O)OCC2=CC=CC=C2
DrugBank_1636,C1C=NC2=CC(=C(C=C21)O)O
DrugBank_1637,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)O)OP(=O)(O)O)O)N
DrugBank_1638,CC1=[NH+]C=C(C(=C1O)CNC(CCC(=O)O)C(=O)O)COP(=O)(O)O
DrugBank_1639,CCCCCCCCCCCCC(CC(=O)O)OC(=O)CCCCCCCCCCCC
DrugBank_1640,C(CCNC(C(=O)O)C(=O)O)CC(C(=O)O)N
DrugBank_1641,C1CN2CC(C(C(C2C1O)O)O)O
DrugBank_1642,CC(C(C(=O)O)N)OC(CC(C(=O)O)N)O
DrugBank_1643,C(C1C(C(C(C(O1)O)O)OS(=O)(=O)O)O)O
DrugBank_1644,C=C(C(=O)O)OP(=O)(O)O
DrugBank_1645,CCCCCNC(=O)C(CC1=CC=C(C2=CC=CC=C12)N(C3=CC=CC=C3C(=O)O)C(=O)C(=O)O)NC(=O)C
DrugBank_1646,C(CC(C(=O)NC(CCN)C(=O)N)N)CN=C(N)N[N+](=O)[O-]
DrugBank_1647,C1C(C(CSS1)O)O
DrugBank_1648,C(C1C(C(C(C2(O1)C(=O)NC(=O)N2)O)O)O)O
DrugBank_1649,C1COCC1OC(=O)NC(CC2=CC=CC=C2)C(CC3(C(=O)C(CN3)C4C(CC5=CC=CC=C45)OC(N)O)CC6=CC=CC=C6)O
DrugBank_1650,CC1=C2C(=CC=C1)C(=O)NC(=N2)N
DrugBank_1651,CCCC[N+]#[C-]
DrugBank_1652,COC1=C(C(=C(C(=C1F)F)C(=O)N)F)F
DrugBank_1653,CN
DrugBank_1654,CCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O
DrugBank_1655,CC(=O)NC(CC1=CC(=C(C=C1)P(=O)(O)O)P(=O)(O)O)C(=O)NC2CCCCC3=CC(=C(C=C23)C(=O)N)OCC4CCCCC4
DrugBank_1656,C1=CC=C2C(=C1)C(=CN2)CC(C(=O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)N
DrugBank_1657,CP(=O)(CC(=O)CC(=O)O)O
DrugBank_1658,C(CON=C(N)N)C(C(=O)O)N
DrugBank_1659,C1=CC=C2C(=C1)C(C(C3=CC=CC=C32)SCC(C(=O)NCC(=O)O)NC(=O)CCC(C(=O)O)N)O
DrugBank_1660,CC(=NCCC(CC(C(=O)O)N)F)N
DrugBank_1661,C1CN(CCC1C(=O)N2CCN(CC2)S(=O)(=O)C3=CC4=C(C=C3)C=C(C=C4)Cl)C5=CC=NC=C5
DrugBank_1662,CC(=O)OCC(C(=O)O)N
DrugBank_1663,CC1=C(OC2=C(C1=O)C=C(C=C2)O)C3=CC(=C(C(=C3)Br)O)Br
DrugBank_1664,CC(CO)O
DrugBank_1665,C(CO)C(C(C(C=CP(=O)(O)O)O)O)O
DrugBank_1666,CC1CC(C(C(O1)O)O)O
DrugBank_1667,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)O)OP(=O)(O)O)O)N
DrugBank_1668,C(C1C(C(C(C2(O1)C(=O)N(C(=O)N2)N)O)O)O)O
DrugBank_1669,CN(C)C=O
DrugBank_1670,CC(C)C(C(=O)O)NC(=O)N
DrugBank_1671,C1CNC(=O)NC1=O
DrugBank_1672,CC(C=C(C)C=CC(C(C)C(=O)O)N)C(CC1=CC=CC=C1)OC
DrugBank_1673,CCCC[N+](CCCC)(CCCC)CCCC
DrugBank_1674,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O
DrugBank_1675,CCC1C(C2=CC3=C(C(=C([N-]3)C=C4C(C(C(=N4)C5=C6C(=C(C(=CC1=N2)[N-]6)C)C(=O)C5C(=O)OC)CCC(=O)OCC=C(C)CCCC(C)CCCC(C)CCCC(C)C)C)C)C(=O)C)C.[Mg+2]
DrugBank_1676,C1=C(C=NC=C1Br)C(=O)N
DrugBank_1677,CC1CC(NC1C(=O)O)N(C)O
DrugBank_1678,C(CCC(=O)O)CCC(=O)O
DrugBank_1679,C(C(C(=O)O)N)C(=O)OP(=O)(O)O
DrugBank_1680,CCCCC(C(=O)C(=O)NC1=CC=NN1)NC(=O)OCC2(CCC2)CC3=CC=C(C=C3)F
DrugBank_1681,CC(CO)(C(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=CC(=NC2=O)N)O)O)O)OP(=O)(O)O
DrugBank_1682,C1C(OC(C1O)N2C=NC3=C(N=CN=C32)N)COP(=O)(O)OP(=O)(O)OP(=O)(O)O
DrugBank_1683,C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OC3C(C(C(C(O3)CO)O)O)O)O)O
DrugBank_1684,CC(C)SC1C(C(C(C(O1)CO)O)O)O
DrugBank_1685,C1(C(C(C(C(C1OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O)O)OP(=O)(O)O)O
DrugBank_1686,C1=NC2=C(N1C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=S)(O)O)O)O)N=C(NC2=O)N
DrugBank_1687,CN1C2=CC=CC=C2C=C1CN(C)C(=O)C=CC3=CN=C(C=C3)N
DrugBank_1688,C1=CC=C(C=C1)C(C(=O)O)S(=O)(=O)O
DrugBank_1689,CC(NC(=O)CCCCC(C(=O)O)NC(=O)CN)P(=O)(O)O
DrugBank_1690,C(C1C(C(C(C(O1)S)O)O)S)O
DrugBank_1691,C1=CC=C(C=C1)CC(C(=O)CO)NC(=O)C(CC2=CC=CC=C2)NC(=O)OCC3=CC=CC=C3
DrugBank_1692,CC(=O)NC1C(C(C(OC1O)CO)OS(=O)(=O)O)O
DrugBank_1693,CC1CCCC(=CCC(OC(=O)CC(C(C(=O)C(C1O)C)(C)C)O)C(=CC2=CSC(=N2)C)C)C
DrugBank_1694,CN1C2CCC1CC(=O)C2
DrugBank_1695,C12=NNN=C1NC(=O)NC2=O
DrugBank_1696,C1=CC2=C(C=C1C(=N)N)NC(=N2)C(=O)C3=NC4=C(N3)C=C(C=C4)C(=N)N
DrugBank_1697,COC1=CC=C(C=C1)S(=O)(=O)N2CC(CC2C(=O)NO)NOC
DrugBank_1698,C1=CC=C(C=C1)C(=O)C2=CC=CC=C2
DrugBank_1699,CN(C(CC(=O)O)C(=O)O)C(=O)C1=C(C=CC(=C1)OS(=O)(=O)C2=CC3=CC=CC=C3C=C2)NS(=O)(=O)C4=CC5=CC=CC=C5C=C4
DrugBank_1700,C1=CC(=C(C=C1C=CC(=O)O)O)O
DrugBank_1701,CC(CC(C)(CO)O)O
DrugBank_1702,CSCCC(C(C1=CC=CC=N1)(O)O)N
DrugBank_1703,CSCCC(C(=O)N)NC(=O)C1CCCN1C(=O)C(CC2=CC=C(C=C2)O)NC(=O)CS
DrugBank_1704,CC(C)C(C(=O)N1CCCC1)N
DrugBank_1705,C(C1C(C(C(C(=O)O1)O)O)O)O
DrugBank_1706,C1C(COC1CO)NC(=O)C(C(C(C(C(=O)NC2C(CC3=CC=CC=C23)O)OCC4=CC=CC=C4)O)O)OCC5=CC=CC=C5
DrugBank_1707,CC(C)C1=C2N=C(C=C(N2N=C1)NC3=CC=C(C=C3)S(=O)(=O)N(C)C)NC4CCC(CC4)N
DrugBank_1708,CC12CCC3C(C1CC=C2)CCC4C3(CCC(C4)O)C
DrugBank_1709,CC(CCC(=O)N(CCCNC(=O)C(C(C(C(CO)O)O)O)O)CCCNC(=O)C(C(C(C(CO)O)O)O)O)C1CCC2C1(C(CC3C2CCC4C3(CCC(C4)O)C)O)C
DrugBank_1710,CC(C)C(C(=O)NC(CC1=CC=CC=C1)CO)NC(=O)C(C)NC(=O)OCC2=CC=CC=C2
DrugBank_1711,CC(C)C(=O)C12C(=O)C(=C(C(C1=O)(CC(C2(C)CCC=C(C)C)CC=C(C)C)CC=C(C)C)O)CC=C(C)C
DrugBank_1712,C1=CC=C(C=C1)CNC2=C3C(=NC=N2)N(C=N3)C4C(C(C(O4)COP(=O)(O)OP(=O)(O)O)O)O
DrugBank_1713,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OC(=O)C(CC(=O)O)N)O)O)N
DrugBank_1714,B(C1=CC(=CC=C1)N)(O)O
DrugBank_1715,C1=CC=C(C=C1)C=CC2=NN([N+](=N2)C3=NC4=CC=CC=C4S3)C5=CC6=C(C=C5)C(=O)NNC6=O
DrugBank_1716,CC(CC(=O)O)C(C(=O)O)N
DrugBank_1717,C1=C([N+](=CN1)P(=O)(O)O)CC(C(=O)O)N
DrugBank_1718,C(C1C(C(C(C(O1)OC2(C(C(C(O2)COS(=O)(=O)O)OS(=O)(=O)O)OS(=O)(=O)O)COS(=O)(=O)O)OS(=O)(=O)O)OS(=O)(=O)O)OS(=O)(=O)O)OS(=O)(=O)O
DrugBank_1719,CCN1C(=O)CCC1=O
DrugBank_1720,C1C(C(OC1N2C=C(C(=O)NC2=O)Br)COP(=O)(O)O)O
DrugBank_1721,COC1=CC(=C(C=C1)O)C2=NC3=C(N2)C=C(C=C3)C(=[NH2+])N
DrugBank_1722,C1=CC(=CC(=C1)N2N=C3C(=O)NC(=NC3=N2)N)C(=O)O
DrugBank_1723,CC(=O)NC(CC1=CC(=C(C=C1)OCC(=O)O)P(=O)(O)O)C(=O)NC2CCCCN(C2=O)CC3=CC=C(C=C3)C4=CC=CC=C4
DrugBank_1724,C(C1C2C(C(C(O1)OC3C(OC(C(C3O)O)OC4C(OC(C(C4O)O)OC5C(OC(C(C5O)O)OC6C(OC(C(C6O)O)OC7C(OC(O2)C(C7O)O)CO)CO)CO)CO)CO)O)O)O
DrugBank_1725,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)CC(CCC(C(=O)O)N)N)O)O)N
DrugBank_1726,CCC1=C(C2=CC3=NC(=CC4=NC(=CC5=C(C(=C(N5C)C=C1N2)C)CC)C(=C4CCC(=O)O)C)C(=C3C)CCC(=O)O)C
DrugBank_1727,C1=CC=NC(=C1)C2=NC(=CC=C2)C3=CC=CC=N3.[Cl-].[Pt+2]
DrugBank_1728,C(C1C(C(C(C(O1)O)O)O)O)O
DrugBank_1729,C(C(C(=O)O)N)SO
DrugBank_1730,C(CCN)CN
DrugBank_1731,C[Te]CC(=O)[O-]
DrugBank_1732,CCCCC=O
DrugBank_1733,C1=CC=C(C(=C1)[N+](=O)[O-])OC2C(C(C(C(O2)CO)O)O)O
DrugBank_1734,C1C(C(C(C(=N1)NO)O)O)O
DrugBank_1735,C(C1C(C(C(C(=N1)NO)O)O)OC2C(C(C(C(O2)CO)OC3C(C(C(C(O3)CO)O)O)O)O)O)O
DrugBank_1736,C(C(C(C(=O)CO)O)O)OP(=O)(O)O
DrugBank_1737,C1=CC=C(C=C1)C(=O)NO
DrugBank_1738,C1=CC=C(C(=C1)C2=C(C(=CC=C2)O)O)Cl
DrugBank_1739,CC(CC(NC1CCCCN(C1=O)O)O)OC(=O)C(CCCCN(C(C=CCCCCCCC(=O)O)O)O)NC(=O)C2COC(=N2)C3=CC=CC=C3O.[Fe]
DrugBank_1740,CC1=C(C(=O)C(=C(C1=O)C)C)C
DrugBank_1741,CC(C)(CO)C(C(=O)[O-])O
DrugBank_1742,C1=C(C=C(C2=C1NC(=CC2=O)C(=O)O)Cl)Cl
DrugBank_1743,CC1=CNC=C1
DrugBank_1744,CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)C(NC6=O)O)NC)OC
DrugBank_1745,CC1C(=O)NC(CC2=CC(=C(C=C2)O)C3=C(C=CC(=C3)C(C(=O)N1)N(C)C(=O)CNC(=O)C(C)NC(=O)C(CO)N(C)C(=O)CCCCCCCCC(C)C)O)C(=O)O
DrugBank_1746,C1=CC=C(C=C1)CC(CS)NC(=O)CC(=O)O
DrugBank_1747,C(C1C(C(C(O1)O)O)O)O
DrugBank_1748,C1=NC2=C(N1C3C(C(C(O3)CO)O)OP(=O)(O)O)N=C(NC2=O)N
DrugBank_1749,C1=CC=C2C=C(C=CC2=C1)NC(=O)C(CC3=CN=CN3)N
DrugBank_1750,C1=CC2=C(C=C1C(=[NH2+])N)NC=N2
DrugBank_1751,CC1=CC2=C(C=C1C3(CC3)C4=NC=C(C=C4)C(=O)O)C(CCC2(C)C)(C)C
DrugBank_1752,C(=O)O
DrugBank_1753,CC1=CC2=C(C=C1)N=C3C(C2=O)(CCN3C4=CC=CC=C4)O
DrugBank_1754,CC(=O)O.CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=CN(C5=CC=CC=C54)CCCN
DrugBank_1755,C1=CC=C(C(=C1)C=O)OP(=O)(O)O
DrugBank_1756,C1CNCCC1C2=CC(=C3CCC(=O)N(C3=C2)C4=C(C=CC=C4Cl)Cl)C5=C(C=C(C=C5)F)F
DrugBank_1757,CC(C)(C)C(C(=O)NC)N
DrugBank_1758,COC1=CC=C(C=C1)CNC(=O)NC2=NC=C(S2)[N+](=O)[O-]
DrugBank_1759,CCC(C)(C)C(=O)C(=O)N1CCCC1C(=O)OCCCC2=CN=CC=C2
DrugBank_1760,C1=CN2C=NC3=C(C2=N1)NC=N3
DrugBank_1761,C1=CC=C2C(=C1)C(=CN2)CCC3=CC=NC=C3
DrugBank_1762,COC1=C(C=C(C=C1)C2CC(=O)NC2)OC3CCCC3
DrugBank_1763,C(CCO)CO
DrugBank_1764,C(CS(=O)(=O)O)N
DrugBank_1765,C1=CC(=CC(=C1)Cl)O
DrugBank_1766,CC(C)(C)C1=CC=C(C=C1)SC2=CC=CC3=C2C(=NC(=N3)N)N
DrugBank_1767,CCOC(=O)C1=C(N(N=C1C)C2=CC(=CC=C2)[N+](=O)[O-])C
DrugBank_1768,CN1CN(C2=C1C(=O)NC(=N2)N)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)O)O)O
DrugBank_1769,C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)OP(=O)(O)O)O
DrugBank_1770,C1=CC(=CC=C1CC(C(=O)O)N)OP(=O)(O)O
DrugBank_1771,B(CCC1=CC=CC=C1)(O)O
DrugBank_1772,COC1=CC=C(C=C1)N2CC(C3=C(S2(=O)=O)SC(=C3)S(=O)(=O)N)O
DrugBank_1773,C1C(C(OC1N2C=CC(=O)NC2=O)COP(=O)(NP(=O)(O)OP(=O)(O)O)O)O
DrugBank_1774,CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CCCCCCCCCCCCCCCCC
DrugBank_1775,CC(C)S(=O)(=O)NCCCN1C2=CC=CC=C2C3=C1C4CCCCN4CC3=O
DrugBank_1776,C(=CS)N
DrugBank_1777,CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSCC(=O)C(F)(F)F)O
